,art,entertainment,fashion,food,gaming,health and lifestyle,mom and children,sports,tech,travel
telegram,-0.31978791902269993,0.4161189727275638,0.6129891348828203,-0.1353034660507625,-0.04471958692189396,-0.17851360762802562,-0.08724543284637923,-0.09404690576026248,-0.014044222697182352,-0.15544696668317975
tema,0.16110105371965927,0.010294341132590671,-0.09314320950357038,-0.012442931759031294,-0.030583694279226983,-0.003318928708246156,0.005268059432534645,-0.08026424584725741,-0.10497652414091735,0.148066079953464
temalı,0.1434561423860001,-0.05136395839679243,0.044043315423493025,-0.05755628137032436,-0.03293002494753903,0.043488992566456046,0.15995408712692272,-0.027294369984746488,-0.11531545083925489,-0.10648245196421476
temas,-0.020208678876384095,-0.060409023993260716,-0.04503915300421585,0.0011297731700170982,-0.013605558505623066,0.17134300588917784,-0.03781657778650752,0.04866267565190672,0.0022160419439085813,-0.04627250448901936
teması,-0.066477768755834,-0.05292496564518,-0.08619723724536207,0.014036858049702703,-0.028302474520147815,0.2616522786728413,0.06362071319087692,0.030690362956294695,-0.07720777214448611,-0.05888999455870554
temasıyla,0.09346839832147345,0.049977851843841146,-0.048227794565659884,-0.06219974724462197,-0.019505543495613953,0.09657737220292606,0.04179389265242608,-0.08241163573101115,0.029160588751834252,-0.09863338273559406
temel,0.061683748746798724,-0.13413460432615118,0.0031625071469225984,-0.1432740390977786,-0.0880556751997151,0.3161086399130587,0.2734578555194076,-0.06323332700331573,0.0036653289290278965,-0.22938043462825358
temelli,0.11588554647707956,0.10802593966014128,-0.04569368014130817,-0.055821592794487514,-0.01832416421314694,0.015460294906351516,0.07230164342383284,-0.04706527337419976,-0.07547598267065465,-0.0692927312736083
temenni,0.031884676179331724,-0.17214054546618335,-0.08981029828258298,0.026610614914372218,-0.029437654173774797,0.18608978889708538,0.01995501175078981,-0.12284046099167245,-0.1445955064704384,0.2942843736430727
temin,0.008614982717507902,0.03146478741088237,-0.08179873664424459,0.10009881593402845,-0.021759020760272793,-0.07167419227532061,0.08762388453909552,-0.02343175691182208,-0.0021786460503283103,-0.026960117959526044
teminatı,-0.07083094040508964,0.07426839879309503,-0.019508142360851032,-0.05589334125918169,-0.021617256332990227,0.1347366754986856,0.05226016480719907,0.017238455915203454,-0.06060360093516487,-0.05005041372090589
temiz,-0.26195505074574876,-0.08063113015737362,-0.12013126856034248,0.03939312661038989,0.24762612468776676,0.22162065954533422,0.033673905255289294,-0.13036860890871976,0.04816859350985225,0.002603648763551875
temizleme,-0.09286842214343324,-0.0980802771502213,0.07536366403793898,-0.01936332857410262,-0.024874402512954724,0.2541164955481329,-0.1220234342684338,0.0008145750988336611,0.08909675492243116,-0.06218162495819094
temizler,0.008237265789638735,-0.04692113943560667,-0.0006636275075932439,-0.055035067997422284,-0.011439338588427916,0.013608930381057184,0.030361589647914466,-0.0238582846440851,0.09420419985213917,-0.00849452749761441
temizleyici,-0.04282279767302975,-0.011930402783977431,-0.029840339257133364,-0.07046685529819254,-0.010701784135776334,0.23280932779212973,-0.02889824404385534,-0.025311095259536284,0.029251480108299574,-0.04208928944892838
temizlik,-0.16123526729377347,-0.03649082295335974,-0.2508415276133494,-0.3173615479143065,-0.0895466878946523,1.3461385257524288,-0.05728305727438873,-0.23425060891771488,0.10533212962273789,-0.3044611355136223
temizliği,-0.07965048665710056,-0.0017362756280743215,-0.0747359380133645,-0.022427836835139374,-0.02064051970213831,0.23174132172997375,-0.032249861385826695,0.007947898539865777,0.054115420728982136,-0.06236372277717811
temmuz,-0.09635504703553394,-0.12553379842607068,-0.20489726128500166,-0.0172839864499699,-0.05824121239562482,0.06685765211242949,0.15841381690222778,-0.1046935701498144,0.21565222564092776,0.16608118108643136
temmuz demokrasi,-0.0777416095245869,-0.12656282329865184,0.004973354271884319,-0.004611803615814715,-0.025729557729380848,0.036529442452248984,-0.03606685653743232,0.03421361592157684,0.14476574668536837,0.050230491374788695
temmuzda,-0.0182327290497155,0.26501766680682975,-0.09797502947292747,-0.07013237821296345,-0.0279902038156714,-0.04467924795212469,0.2612961581459698,-0.04121139990927884,-0.11470280954032498,-0.11139002699979299
temsil,0.15965533384313849,0.24617360051201118,-0.032531293759411974,-0.0059288481328449326,-0.0659243031650567,-0.11942843206039547,-0.17102238485548316,0.17339727046237194,-0.1305293926604852,-0.05386155018384321
temsil eden,0.04870191978843648,0.07672886300481169,-0.009912076936898483,0.0036722266209282925,-0.02086634601456538,-0.06892318760293466,-0.0758073564948757,0.06650165143154521,-0.0200765309465571,-1.9162849890243323e-05
temsilcileri,-0.05018981414130477,0.09933962633859289,-0.006212567837000727,-0.039884810223161454,-0.026962776688539213,0.0818511373653122,0.045641887576627446,-0.03554837463864991,0.043521089432666644,-0.111555397184543
temsilcisi,-0.1230296753830085,-0.08979653246379865,-0.016346458211892834,-0.07695000831837012,-0.029032073708691934,0.07297217773885391,0.3036072390539831,0.15531793200725486,-0.07384371114890936,-0.12289888956542107
ten,0.23212972034930351,-0.2793102520857125,0.25099118274012433,0.00022972252854087932,-0.05013854592465085,-0.10304405692498028,0.01992546541354421,-0.012910584843623065,-0.1104703351097566,0.05259768385721047
tencereye,-0.018740135893451436,-0.023116271894783817,-0.019563958971822323,0.1705529460243261,-0.0041041635439308865,-0.02386935229827398,-0.020501143096582686,-0.015032372945423892,-0.02191191258568065,-0.02371363479437658
tenis,0.17597272603152916,-0.285825216951262,-0.21630351646616514,-0.24117836907767834,-0.06950622801008799,-0.2264326294338492,0.8403272593300853,0.31368986969549917,-0.17403742413266343,-0.11670647098540535
tepe,-0.07203002209656159,0.04795367657715017,-0.031586591802675326,0.051596034957727084,-0.016748333128270367,-0.012182637444344748,0.05159742672585024,0.06403136214691224,-0.07521055543051207,-0.007420360505275399
tepki,-0.09496514264180972,0.07456923391114098,-0.049078046437485694,-0.0695760905667732,-0.038793408145362814,0.13901834706121818,0.03913143745594553,0.06483081606894792,-0.038654268924373535,-0.026482877781447978
tepsisine,0.12278380096297357,-0.026645979373152672,-0.02767239905504179,-0.003315235031916294,-0.005733055762517869,-0.015365349973005015,-0.016543600827612633,-0.014504792065324708,-0.02101244245723401,0.008009053582831568
tepsiye,-0.021061926260510507,-0.023321285724735352,-0.028090305986754046,0.03248444894199266,-0.003999838542206842,0.03581566734747357,-0.02084836260362031,-0.012530249224559926,0.004223103058688261,0.037328748994232476
terapi,-0.11739028192298327,0.014451294735595789,-0.09371143049685032,-0.10107186794510963,-0.025208425440359165,0.6046442104729459,-0.009878584707089402,-0.08289734529866682,-0.14991474083379644,-0.03902282856368716
terapisi,0.07524642025502588,-0.03756348394210229,-0.05250791129939746,0.037635412226753255,-0.014307651819194592,0.07754301438567149,-0.017081162006565533,-0.05350451060157763,-0.04709030529594048,0.031630178097327225
tercih,-0.40493555456414343,-0.13891120262818618,0.11481030906052828,0.1953955938932103,-0.14158865079331798,0.2147635672321121,0.2628462567359675,-0.08088566575980279,-0.038490125360710545,0.01699547218434282
tercih edebilirsiniz,0.00511607194669828,-0.04877983160670644,-0.030032007756777813,0.00788635170531769,-0.01415576664746899,-0.04641593943201445,-0.05122676233203758,0.06912391660770444,0.07769672115360218,0.03078724636168253
tercih eden,-0.0014339566709308943,0.013474747888968977,-0.04047561138668054,0.060801911938631686,-0.011341353664443605,-0.032217678200331626,-0.02664007280368875,-0.034712630637282645,-0.045256263453697966,0.11780090698945535
tercih edilen,-0.07118711353669702,-0.06422329836050593,-0.04350209809482146,0.019366464855288854,-0.019344192507554935,0.08531216357618826,0.07583746403343071,-0.02724799975436667,0.05876353494037615,-0.01377492515133796
tercih edin,-0.043559605690173316,-0.04782946895072571,0.06940879180506723,-0.04062418200834036,-0.01291057880516254,0.09574296077021957,-0.04206946331191391,-0.040611341945503365,0.0229329047978312,0.039519983338701284
tercihi,-0.09236051777631234,-0.12314254321471708,0.07640572447868563,0.09846131725470471,-0.047578625189317866,-0.1159519963652685,0.1695732306201701,0.04545057709784614,-0.01898187263128689,0.008124705725495576
tercihiniz,-0.05507981424982124,0.025228103880102347,0.02398491843737797,0.10796113596464617,-0.011888390337173736,0.03573383893328481,-0.039134556552217294,-0.027831546493671956,-0.04312644199258868,-0.015847247589938513
tereyağ,-0.03883595428568823,-0.059817023227413404,-0.04584396364329928,0.3415827603175475,-0.010678291761193224,-0.03548763278570037,-0.04235713702094656,-0.026166829812421865,-0.033522145113518156,-0.048873782667366424
tereyağlı,-0.036043624446119644,-0.06029555911274798,-0.04059374409316982,0.30222151946720704,-0.010106934600961102,-0.053399273942346,-0.025061371692097528,-0.019953679199992393,-0.038432716090190236,-0.018334616289582436
tereyağı,-0.06785280448770577,-0.09984683207826892,-0.0652735844288966,0.5005136512187052,-0.01936740370796155,0.03559553680488692,-0.07625122432174014,-0.053578458661596134,-0.08045764579420231,-0.07348123454322167
tereyağını,-0.011954422642153323,-0.01629654080086618,-0.018977648814906354,0.07238913202985352,-0.0026017524802971993,0.034234437042984116,-0.016068830420924843,-0.008193748544105034,-0.011845713307171761,-0.020684912062412714
terk,-0.012085898943091075,-0.04268776458643092,-0.07642397336287453,-0.08923985502977867,-0.026020390594242583,0.08060859224851409,0.12769154196229146,-0.031058392293007494,-0.075597147611118,0.1448132882097377
termal,-0.11591553599535591,-0.08661677158207645,-0.10441785419526424,-0.15940723560717915,-0.03289384174016865,-0.11267717036833924,0.20081257249503678,-0.0933978511332916,-0.1365641666737341,0.6410778548003732
termalotel,-0.05519036959570693,-0.07942457344706808,-0.07307294170426047,-0.08061465381605915,-0.014948215429153169,-0.10022824545768481,0.11418868806718094,-0.03862820440661274,-0.060460755127770605,0.3883792709171348
terrace,-0.05956168890387375,-0.055987052554722194,-0.07156804107056151,0.30932743215273795,-0.007865942654627627,-0.043788296891632376,-0.0179812332596747,-0.03272895803152595,-0.004049381539837668,-0.0157968372462818
ters,-0.07980832097156138,0.10993223546168415,-0.021306031108152223,-0.03016690148977071,-0.031285326158841525,0.00304115603645486,0.08386779540338266,0.03876885777684567,-0.012286057092478287,-0.06075740785756319
tertemiz,-0.07874819695101454,0.08885943003487,-0.004797255646209849,-0.07669253915801512,-0.028741284719439153,0.019901693925431525,0.022267767332331784,-0.03207735677321393,-0.013197119256836067,0.10322486121209555
terör,-0.05896638818762869,0.22819286106557088,-0.04459143163820404,-0.06667347006066306,-0.018953355464741087,-0.06643911281216003,-0.026103446979717684,0.17660210566733495,-0.08512614093825044,-0.037941620651540886
tesbih,0.2017505691328309,0.01045053585209915,0.03094264153442055,-0.05686808965961425,-0.007108587840342372,-0.04865742665440562,-0.02081585871684824,-0.01597401124490387,-0.049590251205632874,-0.0441295211976032
tesettur,-0.021956957271943446,-0.029210581045297907,-0.017286535507483516,-0.012998840074883878,-0.005053963222184722,0.13574943669941933,-0.015354647437864747,-0.01023661690090637,-0.010205952785786938,-0.013445342453067919
tesis,-0.10965195087779445,-0.06872998396108698,-0.0669983660010578,-0.07026868496541491,-0.02006016635667511,-0.033562060732945154,-0.005693159079426952,0.009990126066511451,0.1368545405862004,0.2281197053216893
teslim,0.12138270686277583,0.12172405722036425,-0.11801191509479754,0.008546160679955945,-0.0658760324270428,0.0590722201325707,0.007821016688383144,-0.11227686848883378,0.08752589902117151,-0.10990724459454689
teslimat,-0.05433926891253985,-0.055559453429310346,-0.03468578461959776,0.27977455194903283,-0.015587696054349367,-0.006806363794250458,-0.031364910974348466,-0.024210800086881954,-0.019266755762258184,-0.03795351831549679
tespit,-0.013597170997999767,0.05676133131607569,-0.045793858578861875,-0.017783160433334767,-0.0244954610906659,0.10222147615091605,-0.07409393953484902,0.03680131133592467,0.014715437285154275,-0.0347359654523595
test,-0.1986114003190141,-0.10968056476127334,-0.14765431310381147,-0.17208396779268656,-0.06307901152277172,-0.15241831992874602,0.11531882283582827,0.18920099890530953,0.7366617858905711,-0.19765403020340655
testi,-0.0925394899358279,-0.0867968133962623,-0.09334962609469019,-0.10491319806430076,-0.03594884145521839,0.11808850139171775,-0.06566393366013364,0.03303637285769241,0.38518488928276845,-0.057097860925745966
testing,-0.07145445890458169,0.03690998771497813,-0.07290397134791707,-0.0698927609593343,-0.013676424097866322,-0.07113092792745737,-0.0375005974873727,0.007063014223889617,0.37700305360542025,-0.084416914819759
testleri,-0.006389004499602559,-0.06999108647034294,0.01872209181285669,-0.05222246962409146,-0.013072749335999246,0.15253433309959355,-0.020311660799366346,-0.044222264932310934,0.08930737284893941,-0.054354562099676006
tevfik,0.0005558796241517255,-0.03943691897153675,-0.02451450178837507,-0.029588306605064254,-0.008024566478708837,0.01944688961291687,-0.03398443780158324,0.08065134720401441,-0.02103783683266951,0.055932452036854784
teşekkür,-0.38184900527391225,0.1896877262131389,-0.5228503216187858,-0.5187556950142922,-0.05681414731601266,-0.056297675453810425,1.2650378127883923,0.9951742867860446,-0.24421404737925614,-0.6691189337315108
teşekkür eder,-0.09091840587016148,0.2453838169049357,0.02502731557305796,-0.033912634341426315,-0.02756798788047093,-0.3192242847503521,-0.2470158489014046,0.23982244310771345,-0.022578942056997436,0.2309845282151056
teşekkür ederim,-0.19004956152965619,0.32998730549415684,0.031481589818996715,-0.5930177900063875,0.47530133638266003,-0.2642944594733925,0.13473068560672477,0.9720646443509843,-0.4453193932948201,-0.4508843573492648
teşekkür ederiz,-0.06731617340880519,-0.1809923507324025,-0.3426542567641844,-0.046829272221245374,-0.24982718405912266,-0.4145413634310989,0.544295760103347,0.5213262354021417,0.42208589453092576,-0.18554728941955695
teşekkür ediyor,-0.051375781482562784,-0.016694270114180672,-0.059809415926941424,-0.05388771060865768,-0.031464551944651115,0.1742141287344256,0.13463042935188357,-0.01960722208589646,-0.0843340725937518,0.008328466670332844
teşekkür ediyorum,-0.342320760851055,-0.04939821373213443,-0.22546764853146897,-0.10706858177303145,-0.11088883393926888,0.4732335447104789,1.1912248707393358,-0.07263369580977051,-0.3356890183185943,-0.42099166249449427
teşekkür ediyoruz,0.004524164405764242,0.12378527576446827,-0.10944683250823682,-0.08413303645288236,-0.008839387915720448,0.3010267855195814,-0.0021065529981009333,-0.10844551712604758,0.03650677137338323,-0.15287167006220942
teşekkürler,-0.18194238703747603,1.0677700408884556,-0.21953805340431712,-0.3643363614656033,0.6513760905982128,-0.32842999439886017,-0.5940621584145424,0.9100159227478003,-0.6878690657558916,-0.25298403375777573
teşekkürlerimizi,-0.0488528856879956,0.06435106474957407,-0.0517615711457463,-0.01779156667426923,-0.01834357794002864,-0.06527524632152432,-0.050603818387041616,-0.08252974800661943,0.20848428891654322,0.062323060497108444
teşhis,-0.02211626547169457,0.004816960782986593,-0.027667967233741993,-0.020969863997527857,-0.009461225642075704,0.2652202138623487,-0.0571036310405755,-0.034228070741762574,-0.06192575619768477,-0.03656439432027227
teşkilat,-0.10435268319065923,0.11481575387535187,0.059790037045495646,-0.03579116079674038,-0.02147792220732214,0.22714050846385786,0.1424696874254127,-0.16108153573294667,-0.08408913384175783,-0.13742355104069112
teşvik,-0.03386986011879692,0.02798229179311465,0.0007226091320668875,-0.012946285672944327,-0.025505848406502326,-0.024752349349925665,0.09801356548215583,-0.04279452556330616,0.024864635662208003,-0.011714232958070094
th,-0.19312845156858188,0.11642151038834982,-0.22432890570069355,0.18193149457742214,-0.0546366869378824,0.004706987615275247,-0.1182610861499224,-0.019797330824374824,0.2764028551313806,0.030689613469028
th anniversary,-0.009192954587891305,-0.025064678718227013,-0.06512748005545399,0.08201286346347805,-0.007087450335478182,0.029184598620139505,-0.03531587838264351,-0.05443645177232604,0.021220009468700094,0.0638074222997025
than,0.01071549326709915,-0.05703900427437747,-0.05186167210782668,0.06758861651358206,-0.015173293193105095,0.07936512248614448,-0.048042605577010684,-0.11196276636739795,0.1259212643409647,0.0004888449119276276
thank,-0.03071745765608115,0.13151237580312647,-0.33981083795342043,-0.10407887677865346,-0.04496148368349403,0.1571300433430769,-0.1208664901083398,0.5217088649382722,-0.11569773137979286,-0.05421840652469324
thank you,-0.02443105377047877,0.16867506077204053,-0.3180831104933198,-0.13063089209758316,-0.0403117120480603,0.16742209140802589,-0.12914452506298024,0.5104176645888788,-0.15375924616288944,-0.05015427713363612
thanks,-0.020740816526695148,-0.10224475032102133,-0.11205266196387174,-0.18131683260782158,0.3917442169399052,-0.1312615143453196,-0.2209590204515159,0.3626615465944148,-0.0325808163458058,0.046750649027730073
thanks for,0.1921261941009656,-0.10046312596972326,-0.060026960510121706,-0.0652903439790347,-0.010038647150419105,-0.017682045352210487,-0.05709653258265007,-0.00808010048394773,-0.040511771077836635,0.16706333300497817
thanks to,-0.08183849734330541,0.041401594646606636,-0.039868935687492224,-0.11123919886001794,-0.03647207451210412,-0.05309235696838333,-0.13864627838285076,0.4268763586363595,0.02687554012812379,-0.033996151656936764
that,0.22784175486590946,0.007630591050075985,0.07814636891851497,-0.10703031369268899,-0.10218495746212207,0.2463039074350658,-0.0932041968252456,-0.21681384868283282,0.14336677325271927,-0.18405607885939648
that is,0.014868526035656375,-0.03926592133860412,0.11921162822302636,-0.027717889835915818,-0.006018507566824285,-0.033266933572831114,-0.0022813249760288176,-0.04989119515685936,0.012267501499518383,0.012094116688862068
that the,0.07567382467704648,0.06431063793770964,-0.04642684127533044,0.009056462872718402,-0.006384218484220358,-0.038501882792126095,0.038330500283601805,-0.014491057986890108,-0.010803688285250886,-0.07076373694725852
that we,0.08705628163207997,-0.021539243821600104,-0.07886465583435746,0.05571550573966083,-0.011247737082062672,0.12354651385270422,0.02117454335286958,-0.08009771332705344,-0.04903622081658288,-0.04670727369565773
that will,0.0006382386298998766,-0.06854828706999999,-0.0361366628148497,0.038327626779261686,-0.013073785179128466,-0.048947718528097525,-0.037817295884072115,0.1593320648230008,-0.0004982753454176645,0.006724094589403616
that you,-0.004506598808231535,-0.012305533746317408,-0.05857495232372029,0.0314678140574419,-0.006198721155264056,-0.014821695480301066,-0.02617829609946913,-0.01722709522387002,0.12114053007479597,-0.012795451295064295
thats,0.1417934397885029,0.07809425014187804,-0.012691173974161554,0.03371751738213243,-0.018462953397537857,0.0007635229187241297,0.03554470748722925,-0.08081201698523967,-0.0970965867550899,-0.08085070660643845
the,0.8078583644733939,-0.37311330269691995,0.19050095007971615,-0.50931802673376,-0.9735747495993402,-0.5719365967088413,-0.8403889618935755,1.4222725741820472,-0.6905056578755893,1.5382054067728714
the beauty,0.06965388125555454,-0.02464227452836115,-0.034309647398872566,-0.05264939671402303,-0.007005930375546403,-0.041358721844184175,-0.02080469155582172,0.13601072352977078,-0.0071361780022270276,-0.01775776436628932
the best,-0.18825003709442717,-0.10784428218577667,-0.06811040146191495,0.27274307514262847,-0.03334547410786272,0.0901529562985136,-0.0834443158554321,0.17094726132861593,-0.08167064627384686,0.028821864209501728
the city,0.0667650744660206,-0.034879060620873176,0.0940055518129882,0.04275025067640404,-0.021342347673385963,-0.07021489587252047,-0.07325906202267585,-0.11035473260345417,-0.18912033164242234,0.29564955347991867
the day,-0.09807775784631415,-0.05907487870648437,0.02221472343926183,0.11379878590198089,-0.01068817995492282,-0.02380239594781157,0.09544253569920327,-0.06238367038257576,-0.07987857705054197,0.10244941484820477
the end,-0.11827435334024486,0.18729061602975733,-0.007698502880724018,-0.07249874312566541,-0.015455861205225012,-0.05378235354849632,0.056389948052176536,0.10240633321839658,-0.000246249031319495,-0.0781308341686556
the first,-0.01681878110134945,0.09633828091332183,-0.16836520755185264,0.019021077507748098,-0.016969591648146192,-0.02921817325592322,-0.014378651559827845,0.27638311228946294,0.01250937120667746,-0.1585014368001116
the future,-0.09201683118672449,0.03939471515895964,0.05019201874290628,-0.07331337771544874,-0.01831521099074769,-0.07045784225470941,-0.0010725485997462962,-0.11270090694958046,0.3572185757177489,-0.07892859192265814
the heart,0.05805493650273504,-0.041382246477631994,-0.07396443775902986,-0.03162714148870634,-0.006827997661833401,-0.02375375742423559,-0.025144288924721016,0.03186117873999902,0.011529631733538867,0.10125412275988482
the last,-0.020456040959023675,-0.06555561419338729,-0.0826513992258274,-0.030515993819239907,-0.012676902820660654,0.005278844241153139,-0.008358800153329854,0.24339146462929603,-0.053812230714804815,0.025356673015824695
the latest,0.01848111824992064,-0.027806733365889326,-0.018199743086352183,0.011798449316255741,-0.005340300619016306,-0.05619509277380764,-0.029192165783652288,0.05084183444200249,0.10474027889860935,-0.04912764527807059
the link,-0.08027208319910814,0.011178601767349767,-0.14528088164338795,0.1801287262238327,-0.012051445991491164,0.09951347668549837,-0.028169361972958436,-0.10169013725116602,0.14883612250450468,-0.07219301712307404
the main,-0.026794100980755412,-0.01687466604248556,-0.00630246487727455,-0.03008156484133234,-0.0030212100030738366,-0.017651177234978662,-0.00857219115831724,0.083440213684058,0.021443475021723946,0.004413686432435722
the mediterranean,-0.04285293487802776,0.04934503417825362,-0.050893371419014594,-0.05125054535406254,-0.004160608604883774,-0.02401935493387844,-0.011878305638161715,-0.02996781879047872,-0.043242077990166744,0.20891998343042045
the most,-0.0781273378589194,-0.05804691773666142,0.11519042776602637,0.03448470956551996,-0.034642313430831635,0.019101936206255908,-0.04036152312886341,0.033790555525978476,-0.12807925774467455,0.13668972083617034
the new,0.036753645626764746,-0.0013684973395547127,0.09927285235338539,-0.04179929852639667,-0.02465129856162502,0.1844589295788589,-0.06988610797124581,-0.028317761756461703,-0.05625722904956716,-0.09820523435415776
the next,0.005893949050100443,-0.052577803520244826,0.11221197301574454,-0.03045187809329237,-0.008361869040964802,0.0699125880752339,-0.030947472534751684,0.016037435532033198,-0.01428834452264718,-0.06742857796121139
the one,0.006530973569542602,-0.04420487671149728,0.09664722864369929,-0.0011971129863529006,-0.006940627459418819,-0.02036829603642101,-0.028331170070260054,0.018092577520156666,-0.04346456363077195,0.023235867161323386
the opportunity,-0.029860113521566777,0.04914148579425264,-0.04657998210939645,-0.042350022748894545,-0.004905647337017607,-0.03312020327173862,-0.008974952476648599,-0.02525284923736027,0.11384057045195278,0.028061714456417187
the perfect,0.1573147464125798,-0.07346081218077241,0.04332486924705906,0.06399231853549663,-0.013530933932004014,-0.10530682587343039,0.02150607826615444,-0.1424184404801345,-0.08393298043363011,0.13251198043868098
the pool,-0.028849498411931126,-0.022447852592074127,-0.021386725946429416,-0.043719785639936795,-0.0036957840358890484,0.0059944284390762576,-0.011500271424570236,-0.028816863036066544,-0.03359024286422221,0.18801259551204347
the power,-0.06436893977166253,0.014827111573296857,0.17375914311630578,-0.06651372138158473,-0.010340090963368817,-0.069500856494754,-0.04681905683271665,0.05043487025899087,0.14884378654889246,-0.1303222460533986
the republic,-0.08284793613860063,-0.03785113165073789,-0.05161742049493127,0.04365933889278407,-0.008417998454873983,0.04388106447297688,-0.03166422540953807,0.032637333009066204,0.0038845022780856367,0.08833647349576874
the right,0.018906327091169937,0.062409793173043744,-0.08685924667238627,-0.012078902361148816,-0.01070208729506191,0.017922963996471898,-0.05171234289733838,-0.07133224897030654,0.006094164890952331,0.12735157904460429
the same,0.12154546693236447,-0.05493536766922478,-0.08297246113442494,-0.04180265973186352,-0.008334674421255793,0.03461293303764926,-0.0038368008347035507,0.038222572726725745,0.01861867516122536,-0.021117684066492375
the sea,-0.03900221460480151,-0.046849842200420586,-0.05050796346529586,-0.06319553899937463,-0.006570802059543106,-0.0458239272540569,-0.036127982958108616,-0.05749898611927577,-0.04449399474616707,0.39007125240704327
the season,-0.10381241073155911,-0.07125845542489175,0.09119771754197283,0.03233059103940017,-0.0170666069674967,-0.09914556786653485,-0.04871544125606548,0.32422713165990674,-0.08430213644965115,-0.023454821545080454
the summer,-0.05403403240451749,-0.0457762594415838,-0.04955091793638159,0.03522865541311862,-0.010264337546759678,0.00620757129305829,0.05948986426954239,0.011256841363265305,-0.033970909496913684,0.08141352448717169
the sun,-0.08769184662253303,-0.02215221261139398,0.12390371427193973,-0.10160093082938153,-0.013263734720339967,-0.03281561054363684,-0.04954286584856673,0.13945831667712907,-0.06964140246273576,0.11334657268951889
the th,-0.10455096851292771,-0.009281718886234611,-0.012584463177489088,-0.03168870945126111,-0.017922735493457267,-0.07398931129419622,0.001235428227940829,0.023050147902018467,0.17396855062390873,0.051763780061698066
the turkish,0.019367247591445078,-0.08002494987475013,0.06768739965254202,-0.023649188791462765,-0.011048540754018026,0.00877245594034436,0.032131430065473546,-0.07570568896156425,-0.03747453339200437,0.09994436852399474
the unique,0.007407541624073578,-0.027717343091767637,-0.013321463263020627,-0.02490326270255418,-0.004877760068000659,-0.027888068800156318,-0.013087208413839863,0.03157838609918244,-0.029985214938828376,0.10279439355491174
the way,0.20796038189258215,-0.1057918286812518,-0.03306908859444767,-0.06288984716554417,-0.017230155730494218,0.002422434960575663,-0.06223804211340409,0.13601476356485293,-0.06368817244959182,-0.0014904456832774055
the week,0.08869785230723524,0.03133414557004041,0.045652672041086924,0.029255713702662448,-0.010859997701431624,-0.05189647702369999,-0.007834825000811934,-0.07076063812043523,-0.03269649422679272,-0.020891951547853806
the world,-0.059220923671359865,-0.07738065545118944,0.1511532827715487,0.047785665306676425,-0.046907459895272084,-0.09106209993644833,0.25057748323871837,-0.26998385257520197,-0.051561871125919145,0.14660043133844783
the year,0.17942986128650604,-0.04985690925398178,-0.017144065984009322,0.02318800784891554,-0.010305647041024395,-0.05192178305048478,0.08989343031361566,-0.09641669783663022,0.0210672343144569,-0.08793343059736387
their,-0.0837645480564569,-0.0725827746376201,0.08912721881837879,-0.16767330169968295,-0.04897495211230042,0.10668984418350078,0.3773443732130643,-0.02485163695703476,0.054745833377082546,-0.23006005612893152
them,0.04222912449265413,-0.14919240494832064,-0.04312748098526121,0.017404268871973223,-0.023588807891177503,0.023300578031277597,0.144798720280834,0.10355741049229107,-0.04200745381805872,-0.07337395452621244
then,0.050723151056542494,-0.0219179631366213,-0.09902155195929589,0.04734998137565244,-0.014719754387674306,0.0024202799154665806,-0.08050893047786022,0.18775497025438934,-0.017095850962345453,-0.054984331678253485
there,-0.09041625329571537,0.044632792700195136,-0.08984285133579278,-0.10915988067246758,-0.046025395648263585,-0.04392515246648198,0.09640349623489473,0.04410489002089218,-0.015119806121750947,0.20934816058449057
there are,-0.1094774762696813,-0.020531952471973973,-0.05110734157408372,-0.026371582926480494,-0.008170391283255257,0.06388242660951143,0.0013919495267223395,0.003387693293100348,-0.056086776300197844,0.20308345139633893
there is,0.0549333295356985,0.2104002558244739,-0.09958519909199999,-0.008432913187573244,-0.02944887906605103,-0.060647708068751506,-0.003187108687606772,0.020138869585158516,-0.017338796819244735,-0.06683185002410373
thermal,-0.06934120695996691,-0.09003601782900711,-0.07829133526659235,-0.11156637849227143,-0.01909757503717257,-0.10011269313508446,-0.055063128761828,0.010834748231936404,-0.08476628700759808,0.5974398742575849
these,0.21869786772736607,0.1269236783493389,-0.11396173170414257,-0.00801238608017014,-0.023500091879099152,-0.06473808718647209,-0.06820545661803865,0.09341643149730491,-0.12769716848210225,-0.03292305562398432
they,-0.07473748064614395,-0.018505160160128327,0.052247604975631474,-0.001966294030051699,-0.02486567313464107,0.08873794569747447,0.07397173536367943,-0.05799574835085584,0.0942117793209106,-0.13109870903587487
things,0.013918570993994621,0.0871121291611797,-0.05443454611049307,0.005027090607085717,-0.010885542662556468,-0.0698337889899328,0.09725968430103285,-0.09404556261092115,-0.036354792589213196,0.062236757899824406
think,0.050311487199188085,0.19135242270925237,-0.06577002052016115,0.11475880339065488,-0.010542275394053042,-0.014311868270964334,-0.043977529549219734,-0.07295317990081096,-0.04120365040643203,-0.10766418925745408
this,0.5439841613395816,0.15939871016981547,-0.17011654975224358,0.5007057317543854,-0.1597789500695661,0.0054938022738171425,-0.06693004907339015,0.008299270609140335,-0.2130433858850571,-0.6080127413664815
this is,-0.11247459858282427,0.3190749897325694,-0.038808229365170165,-0.03849810372856828,-0.028945928863690254,-0.018700230682861925,0.00557393181769191,0.09687979226533357,-0.06830983995545069,-0.11579178263702927
